x,y
-168.5185185185185, -0.07932692307692309
-154.69135802469134, 4.997596153846154
-140, 5.574519230769231
-134.44444444444443, 5.689903846153847
-115.18518518518518, 7.4206730769230775
-108.14814814814814, 10.536057692307693
-73.33333333333333, 14.34375
-45.18518518518518, 27.728365384615387
-12.469135802469134, 31.42067307692308
-0.12345679012345678, 32.80528846153846
